"country","year","yrborn","yrdied","age","sftgcode","ccode","start","end","ongoing","type","ever"
"Canada",1954,1867,9999,87,"CAN",20,0,0,0,0,0
"Canada",1955,1867,9999,88,"CAN",20,0,0,0,0,0
"Canada",1956,1867,9999,89,"CAN",20,0,0,0,0,0
"Canada",1957,1867,9999,90,"CAN",20,0,0,0,0,0
"Canada",1958,1867,9999,91,"CAN",20,0,0,0,0,0
"Canada",1959,1867,9999,92,"CAN",20,0,0,0,0,0
"Canada",1960,1867,9999,93,"CAN",20,0,0,0,0,0
"Canada",1961,1867,9999,94,"CAN",20,0,0,0,0,0
"Canada",1962,1867,9999,95,"CAN",20,0,0,0,0,0
"Canada",1963,1867,9999,96,"CAN",20,0,0,0,0,0
"Canada",1964,1867,9999,97,"CAN",20,0,0,0,0,0
"Canada",1965,1867,9999,98,"CAN",20,0,0,0,0,0
"Canada",1966,1867,9999,99,"CAN",20,0,0,0,0,0
"Canada",1967,1867,9999,100,"CAN",20,0,0,0,0,0
"Canada",1968,1867,9999,101,"CAN",20,0,0,0,0,0
"Canada",1969,1867,9999,102,"CAN",20,0,0,0,0,0
"Canada",1970,1867,9999,103,"CAN",20,0,0,0,0,0
"Canada",1971,1867,9999,104,"CAN",20,0,0,0,0,0
"Canada",1972,1867,9999,105,"CAN",20,0,0,0,0,0
"Canada",1973,1867,9999,106,"CAN",20,0,0,0,0,0
"Canada",1974,1867,9999,107,"CAN",20,0,0,0,0,0
"Canada",1975,1867,9999,108,"CAN",20,0,0,0,0,0
"Canada",1976,1867,9999,109,"CAN",20,0,0,0,0,0
"Canada",1977,1867,9999,110,"CAN",20,0,0,0,0,0
"Canada",1978,1867,9999,111,"CAN",20,0,0,0,0,0
"Canada",1979,1867,9999,112,"CAN",20,0,0,0,0,0
"Canada",1980,1867,9999,113,"CAN",20,0,0,0,0,0
"Canada",1981,1867,9999,114,"CAN",20,0,0,0,0,0
"Canada",1982,1867,9999,115,"CAN",20,0,0,0,0,0
"Canada",1983,1867,9999,116,"CAN",20,0,0,0,0,0
"Canada",1984,1867,9999,117,"CAN",20,0,0,0,0,0
"Canada",1985,1867,9999,118,"CAN",20,0,0,0,0,0
"Canada",1986,1867,9999,119,"CAN",20,0,0,0,0,0
"Canada",1987,1867,9999,120,"CAN",20,0,0,0,0,0
"Canada",1988,1867,9999,121,"CAN",20,0,0,0,0,0
"Canada",1989,1867,9999,122,"CAN",20,0,0,0,0,0
"Canada",1990,1867,9999,123,"CAN",20,0,0,0,0,0
"Canada",1991,1867,9999,124,"CAN",20,0,0,0,0,0
"Canada",1992,1867,9999,125,"CAN",20,0,0,0,0,0
"Canada",1993,1867,9999,126,"CAN",20,0,0,0,0,0
"Canada",1994,1867,9999,127,"CAN",20,0,0,0,0,0
"Canada",1995,1867,9999,128,"CAN",20,0,0,0,0,0
"Canada",1996,1867,9999,129,"CAN",20,0,0,0,0,0
"Canada",1997,1867,9999,130,"CAN",20,0,0,0,0,0
"Canada",1998,1867,9999,131,"CAN",20,0,0,0,0,0
"Canada",1999,1867,9999,132,"CAN",20,0,0,0,0,0
"Canada",2000,1867,9999,133,"CAN",20,0,0,0,0,0
"Canada",2001,1867,9999,134,"CAN",20,0,0,0,0,0
"Canada",2002,1867,9999,135,"CAN",20,0,0,0,0,0
"Canada",2003,1867,9999,136,"CAN",20,0,0,0,0,0
"Canada",2004,1867,9999,137,"CAN",20,0,0,0,0,0
"Canada",2005,1867,9999,138,"CAN",20,0,0,0,0,0
"Canada",2006,1867,9999,139,"CAN",20,0,0,0,0,0
"Canada",2007,1867,9999,140,"CAN",20,0,0,0,0,0
"Canada",2008,1867,9999,141,"CAN",20,0,0,0,0,0
"Canada",2009,1867,9999,142,"CAN",20,0,0,0,0,0
"Canada",2010,1867,9999,143,"CAN",20,0,0,0,0,0
"Canada",2011,1867,9999,144,"CAN",20,0,0,0,0,0
"Canada",2012,1867,9999,145,"CAN",20,0,0,0,0,0
"Canada",2013,1867,9999,146,"CAN",20,0,0,0,0,0
"Cape Verde",1975,1975,9999,0,"CAP",402,0,0,0,0,0
"Cape Verde",1976,1975,9999,1,"CAP",402,0,0,0,0,0
"Cape Verde",1977,1975,9999,2,"CAP",402,0,0,0,0,0
"Cape Verde",1978,1975,9999,3,"CAP",402,0,0,0,0,0
"Cape Verde",1979,1975,9999,4,"CAP",402,0,0,0,0,0
"Cape Verde",1980,1975,9999,5,"CAP",402,0,0,0,0,0
"Cape Verde",1981,1975,9999,6,"CAP",402,0,0,0,0,0
"Cape Verde",1982,1975,9999,7,"CAP",402,0,0,0,0,0
"Cape Verde",1983,1975,9999,8,"CAP",402,0,0,0,0,0
"Cape Verde",1984,1975,9999,9,"CAP",402,0,0,0,0,0
"Cape Verde",1985,1975,9999,10,"CAP",402,0,0,0,0,0
"Cape Verde",1986,1975,9999,11,"CAP",402,0,0,0,0,0
"Cape Verde",1987,1975,9999,12,"CAP",402,0,0,0,0,0
"Cape Verde",1988,1975,9999,13,"CAP",402,0,0,0,0,0
"Cape Verde",1989,1975,9999,14,"CAP",402,0,0,0,0,0
"Cape Verde",1990,1975,9999,15,"CAP",402,0,0,0,0,0
"Cape Verde",1991,1975,9999,16,"CAP",402,0,0,0,0,0
"Cape Verde",1992,1975,9999,17,"CAP",402,0,0,0,0,0
"Cape Verde",1993,1975,9999,18,"CAP",402,0,0,0,0,0
"Cape Verde",1994,1975,9999,19,"CAP",402,0,0,0,0,0
"Cape Verde",1995,1975,9999,20,"CAP",402,0,0,0,0,0
"Cape Verde",1996,1975,9999,21,"CAP",402,0,0,0,0,0
"Cape Verde",1997,1975,9999,22,"CAP",402,0,0,0,0,0
"Cape Verde",1998,1975,9999,23,"CAP",402,0,0,0,0,0
"Cape Verde",1999,1975,9999,24,"CAP",402,0,0,0,0,0
"Cape Verde",2000,1975,9999,25,"CAP",402,0,0,0,0,0
"Cape Verde",2001,1975,9999,26,"CAP",402,0,0,0,0,0
"Cape Verde",2002,1975,9999,27,"CAP",402,0,0,0,0,0
"Cape Verde",2003,1975,9999,28,"CAP",402,0,0,0,0,0
"Cape Verde",2004,1975,9999,29,"CAP",402,0,0,0,0,0
"Cape Verde",2005,1975,9999,30,"CAP",402,0,0,0,0,0
"Cape Verde",2006,1975,9999,31,"CAP",402,0,0,0,0,0
"Cape Verde",2007,1975,9999,32,"CAP",402,0,0,0,0,0
"Cape Verde",2008,1975,9999,33,"CAP",402,0,0,0,0,0
"Cape Verde",2009,1975,9999,34,"CAP",402,0,0,0,0,0
"Cape Verde",2010,1975,9999,35,"CAP",402,0,0,0,0,0
"Cape Verde",2011,1975,9999,36,"CAP",402,0,0,0,0,0
"Cape Verde",2012,1975,9999,37,"CAP",402,0,0,0,0,0
"Cape Verde",2013,1975,9999,38,"CAP",402,0,0,0,0,0
"Central African Republic",1960,1960,9999,0,"CEN",482,0,0,0,0,0
"Central African Republic",1961,1960,9999,1,"CEN",482,0,0,0,0,0
"Central African Republic",1962,1960,9999,2,"CEN",482,0,0,0,0,0
"Central African Republic",1963,1960,9999,3,"CEN",482,0,0,0,0,0
"Central African Republic",1964,1960,9999,4,"CEN",482,0,0,0,0,0
"Central African Republic",1965,1960,9999,5,"CEN",482,0,0,0,0,0
"Central African Republic",1966,1960,9999,6,"CEN",482,0,0,0,0,0
"Central African Republic",1967,1960,9999,7,"CEN",482,0,0,0,0,0
"Central African Republic",1968,1960,9999,8,"CEN",482,0,0,0,0,0
"Central African Republic",1969,1960,9999,9,"CEN",482,0,0,0,0,0
"Central African Republic",1970,1960,9999,10,"CEN",482,0,0,0,0,0
"Central African Republic",1971,1960,9999,11,"CEN",482,0,0,0,0,0
"Central African Republic",1972,1960,9999,12,"CEN",482,0,0,0,0,0
"Central African Republic",1973,1960,9999,13,"CEN",482,0,0,0,0,0
"Central African Republic",1974,1960,9999,14,"CEN",482,0,0,0,0,0
"Central African Republic",1975,1960,9999,15,"CEN",482,0,0,0,0,0
"Central African Republic",1976,1960,9999,16,"CEN",482,0,0,0,0,0
"Central African Republic",1977,1960,9999,17,"CEN",482,0,0,0,0,0
"Central African Republic",1978,1960,9999,18,"CEN",482,0,0,0,0,0
"Central African Republic",1979,1960,9999,19,"CEN",482,0,0,0,0,0
"Central African Republic",1980,1960,9999,20,"CEN",482,0,0,0,0,0
"Central African Republic",1981,1960,9999,21,"CEN",482,0,0,0,0,0
"Central African Republic",1982,1960,9999,22,"CEN",482,0,0,0,0,0
"Central African Republic",1983,1960,9999,23,"CEN",482,0,0,0,0,0
"Central African Republic",1984,1960,9999,24,"CEN",482,0,0,0,0,0
"Central African Republic",1985,1960,9999,25,"CEN",482,0,0,0,0,0
"Central African Republic",1986,1960,9999,26,"CEN",482,0,0,0,0,0
"Central African Republic",1987,1960,9999,27,"CEN",482,0,0,0,0,0
"Central African Republic",1988,1960,9999,28,"CEN",482,0,0,0,0,0
"Central African Republic",1989,1960,9999,29,"CEN",482,0,0,0,0,0
"Central African Republic",1990,1960,9999,30,"CEN",482,0,0,0,0,0
"Central African Republic",1991,1960,9999,31,"CEN",482,0,0,0,0,0
"Central African Republic",1992,1960,9999,32,"CEN",482,0,0,0,0,0
"Central African Republic",1993,1960,9999,33,"CEN",482,0,0,0,0,0
"Central African Republic",1994,1960,9999,34,"CEN",482,0,0,0,0,0
"Central African Republic",1995,1960,9999,35,"CEN",482,0,0,0,0,0
"Central African Republic",1996,1960,9999,36,"CEN",482,0,0,0,0,0
"Central African Republic",1997,1960,9999,37,"CEN",482,0,0,0,0,0
"Central African Republic",1998,1960,9999,38,"CEN",482,0,0,0,0,0
"Central African Republic",1999,1960,9999,39,"CEN",482,0,0,0,0,0
"Central African Republic",2000,1960,9999,40,"CEN",482,0,0,0,0,0
"Central African Republic",2001,1960,9999,41,"CEN",482,0,0,0,0,0
"Central African Republic",2002,1960,9999,42,"CEN",482,0,0,0,0,0
"Central African Republic",2003,1960,9999,43,"CEN",482,0,0,0,0,0
"Central African Republic",2004,1960,9999,44,"CEN",482,0,0,0,0,0
"Central African Republic",2005,1960,9999,45,"CEN",482,0,0,0,0,0
"Central African Republic",2006,1960,9999,46,"CEN",482,0,0,0,0,0
"Central African Republic",2007,1960,9999,47,"CEN",482,0,0,0,0,0
"Central African Republic",2008,1960,9999,48,"CEN",482,0,0,0,0,0
"Central African Republic",2009,1960,9999,49,"CEN",482,0,0,0,0,0
"Central African Republic",2010,1960,9999,50,"CEN",482,0,0,0,0,0
"Central African Republic",2011,1960,9999,51,"CEN",482,0,0,0,0,0
"Central African Republic",2012,1960,9999,52,"CEN",482,0,0,0,0,0
"Central African Republic",2013,1960,9999,53,"CEN",482,0,0,0,0,0
"Chad",1960,1960,9999,0,"CHA",483,0,0,0,0,0
"Chad",1961,1960,9999,1,"CHA",483,0,0,0,0,0
"Chad",1962,1960,9999,2,"CHA",483,0,0,0,0,0
"Chad",1963,1960,9999,3,"CHA",483,0,0,0,0,0
"Chad",1964,1960,9999,4,"CHA",483,0,0,0,0,0
"Chad",1965,1960,9999,5,"CHA",483,0,0,0,0,0
"Chad",1966,1960,9999,6,"CHA",483,0,0,0,0,0
"Chad",1967,1960,9999,7,"CHA",483,0,0,0,0,0
"Chad",1968,1960,9999,8,"CHA",483,0,0,0,0,0
"Chad",1969,1960,9999,9,"CHA",483,0,0,0,0,0
"Chad",1970,1960,9999,10,"CHA",483,0,0,0,0,0
"Chad",1971,1960,9999,11,"CHA",483,0,0,0,0,0
"Chad",1972,1960,9999,12,"CHA",483,0,0,0,0,0
"Chad",1973,1960,9999,13,"CHA",483,0,0,0,0,0
"Chad",1974,1960,9999,14,"CHA",483,0,0,0,0,0
"Chad",1975,1960,9999,15,"CHA",483,0,0,0,0,0
"Chad",1976,1960,9999,16,"CHA",483,0,0,0,0,0
"Chad",1977,1960,9999,17,"CHA",483,0,0,0,0,0
"Chad",1978,1960,9999,18,"CHA",483,0,0,0,0,0
"Chad",1979,1960,9999,19,"CHA",483,0,0,0,0,0
"Chad",1980,1960,9999,20,"CHA",483,0,0,0,0,0
"Chad",1981,1960,9999,21,"CHA",483,0,0,0,0,0
"Chad",1982,1960,9999,22,"CHA",483,1,0,1,1,1
"Chad",1983,1960,9999,23,"CHA",483,0,0,1,0,1
"Chad",1984,1960,9999,24,"CHA",483,0,0,1,0,1
"Chad",1985,1960,9999,25,"CHA",483,0,0,1,0,1
"Chad",1986,1960,9999,26,"CHA",483,0,0,1,0,1
"Chad",1987,1960,9999,27,"CHA",483,0,0,1,0,1
"Chad",1988,1960,9999,28,"CHA",483,0,0,1,0,1
"Chad",1989,1960,9999,29,"CHA",483,0,0,1,0,1
"Chad",1990,1960,9999,30,"CHA",483,0,1,1,0,1
"Chad",1991,1960,9999,31,"CHA",483,1,0,1,1,1
"Chad",1992,1960,9999,32,"CHA",483,0,0,1,0,1
"Chad",1993,1960,9999,33,"CHA",483,0,0,1,0,1
"Chad",1994,1960,9999,34,"CHA",483,0,0,1,0,1
"Chad",1995,1960,9999,35,"CHA",483,0,0,1,0,1
"Chad",1996,1960,9999,36,"CHA",483,0,0,1,0,1
"Chad",1997,1960,9999,37,"CHA",483,0,0,1,0,1
"Chad",1998,1960,9999,38,"CHA",483,0,0,1,0,1
"Chad",1999,1960,9999,39,"CHA",483,0,0,1,0,1
"Chad",2000,1960,9999,40,"CHA",483,0,0,1,0,1
"Chad",2001,1960,9999,41,"CHA",483,0,0,1,0,1
"Chad",2002,1960,9999,42,"CHA",483,0,0,1,0,1
"Chad",2003,1960,9999,43,"CHA",483,0,1,1,0,1
"Chad",2004,1960,9999,44,"CHA",483,0,0,0,0,1
"Chad",2005,1960,9999,45,"CHA",483,0,0,0,0,1
"Chad",2006,1960,9999,46,"CHA",483,0,0,0,0,1
"Chad",2007,1960,9999,47,"CHA",483,0,0,0,0,1
"Chad",2008,1960,9999,48,"CHA",483,0,0,0,0,1
"Chad",2009,1960,9999,49,"CHA",483,0,0,0,0,1
"Chad",2010,1960,9999,50,"CHA",483,0,0,0,0,1
"Chad",2011,1960,9999,51,"CHA",483,0,0,0,0,1
"Chad",2012,1960,9999,52,"CHA",483,0,0,0,0,1
"Chad",2013,1960,9999,53,"CHA",483,0,0,0,0,1
"Chile",1945,1818,9999,127,"CHL",155,0,0,0,0,0
"Chile",1946,1818,9999,128,"CHL",155,0,0,0,0,0
"Chile",1947,1818,9999,129,"CHL",155,0,0,0,0,0
"Chile",1948,1818,9999,130,"CHL",155,0,0,0,0,0
"Chile",1949,1818,9999,131,"CHL",155,0,0,0,0,0
"Chile",1950,1818,9999,132,"CHL",155,0,0,0,0,0
"Chile",1951,1818,9999,133,"CHL",155,0,0,0,0,0
"Chile",1952,1818,9999,134,"CHL",155,0,0,0,0,0
"Chile",1953,1818,9999,135,"CHL",155,0,0,0,0,0
"Chile",1954,1818,9999,136,"CHL",155,0,0,0,0,0
"Chile",1955,1818,9999,137,"CHL",155,0,0,0,0,0
"Chile",1956,1818,9999,138,"CHL",155,0,0,0,0,0
"Chile",1957,1818,9999,139,"CHL",155,0,0,0,0,0
"Chile",1958,1818,9999,140,"CHL",155,0,0,0,0,0
"Chile",1959,1818,9999,141,"CHL",155,0,0,0,0,0
"Chile",1960,1818,9999,142,"CHL",155,0,0,0,0,0
"Chile",1961,1818,9999,143,"CHL",155,0,0,0,0,0
"Chile",1962,1818,9999,144,"CHL",155,0,0,0,0,0
"Chile",1963,1818,9999,145,"CHL",155,0,0,0,0,0
"Chile",1964,1818,9999,146,"CHL",155,0,0,0,0,0
"Chile",1965,1818,9999,147,"CHL",155,0,0,0,0,0
"Chile",1966,1818,9999,148,"CHL",155,0,0,0,0,0
"Chile",1967,1818,9999,149,"CHL",155,0,0,0,0,0
"Chile",1968,1818,9999,150,"CHL",155,0,0,0,0,0
"Chile",1969,1818,9999,151,"CHL",155,0,0,0,0,0
"Chile",1970,1818,9999,152,"CHL",155,0,0,0,0,0
"Chile",1971,1818,9999,153,"CHL",155,0,0,0,0,0
"Chile",1972,1818,9999,154,"CHL",155,0,0,0,0,0
"Chile",1973,1818,9999,155,"CHL",155,1,0,1,3,1
"Chile",1974,1818,9999,156,"CHL",155,0,0,1,0,1
"Chile",1975,1818,9999,157,"CHL",155,0,0,1,0,1
"Chile",1976,1818,9999,158,"CHL",155,0,0,1,0,1
"Chile",1977,1818,9999,159,"CHL",155,0,0,1,0,1
"Chile",1978,1818,9999,160,"CHL",155,0,1,1,0,1
"Chile",1979,1818,9999,161,"CHL",155,0,0,0,0,1
"Chile",1980,1818,9999,162,"CHL",155,0,0,0,0,1
"Chile",1981,1818,9999,163,"CHL",155,0,0,0,0,1
"Chile",1982,1818,9999,164,"CHL",155,0,0,0,0,1
"Chile",1983,1818,9999,165,"CHL",155,0,0,0,0,1
"Chile",1984,1818,9999,166,"CHL",155,0,0,0,0,1
"Chile",1985,1818,9999,167,"CHL",155,0,0,0,0,1
"Chile",1986,1818,9999,168,"CHL",155,0,0,0,0,1
"Chile",1987,1818,9999,169,"CHL",155,0,0,0,0,1
"Chile",1988,1818,9999,170,"CHL",155,0,0,0,0,1
"Chile",1989,1818,9999,171,"CHL",155,0,0,0,0,1
"Chile",1990,1818,9999,172,"CHL",155,0,0,0,0,1
"Chile",1991,1818,9999,173,"CHL",155,0,0,0,0,1
"Chile",1992,1818,9999,174,"CHL",155,0,0,0,0,1
"Chile",1993,1818,9999,175,"CHL",155,0,0,0,0,1
"Chile",1994,1818,9999,176,"CHL",155,0,0,0,0,1
"Chile",1995,1818,9999,177,"CHL",155,0,0,0,0,1
"Chile",1996,1818,9999,178,"CHL",155,0,0,0,0,1
"Chile",1997,1818,9999,179,"CHL",155,0,0,0,0,1
"Chile",1998,1818,9999,180,"CHL",155,0,0,0,0,1
"Chile",1999,1818,9999,181,"CHL",155,0,0,0,0,1
"Chile",2000,1818,9999,182,"CHL",155,0,0,0,0,1
"Chile",2001,1818,9999,183,"CHL",155,0,0,0,0,1
"Chile",2002,1818,9999,184,"CHL",155,0,0,0,0,1
"Chile",2003,1818,9999,185,"CHL",155,0,0,0,0,1
"Chile",2004,1818,9999,186,"CHL",155,0,0,0,0,1
"Chile",2005,1818,9999,187,"CHL",155,0,0,0,0,1
"Chile",2006,1818,9999,188,"CHL",155,0,0,0,0,1
"Chile",2007,1818,9999,189,"CHL",155,0,0,0,0,1
"Chile",2008,1818,9999,190,"CHL",155,0,0,0,0,1
"Chile",2009,1818,9999,191,"CHL",155,0,0,0,0,1
"Chile",2010,1818,9999,192,"CHL",155,0,0,0,0,1
"Chile",2011,1818,9999,193,"CHL",155,0,0,0,0,1
"Chile",2012,1818,9999,194,"CHL",155,0,0,0,0,1
"Chile",2013,1818,9999,195,"CHL",155,0,0,0,0,1
"China",1945,-221,9999,2166,"CHN",710,0,0,0,0,0
"China",1946,-221,9999,2167,"CHN",710,0,0,0,0,0
"China",1947,-221,9999,2168,"CHN",710,1,1,1,2,1
"China",1948,-221,9999,2169,"CHN",710,0,0,0,0,1
"China",1949,-221,9999,2170,"CHN",710,1,0,1,3,1
"China",1950,-221,9999,2171,"CHN",710,0,0,1,0,1
"China",1951,-221,9999,2172,"CHN",710,0,0,1,0,1
"China",1952,-221,9999,2173,"CHN",710,0,0,1,0,1
"China",1953,-221,9999,2174,"CHN",710,0,0,1,0,1
"China",1954,-221,9999,2175,"CHN",710,1,0,1,1,1
"China",1955,-221,9999,2176,"CHN",710,0,0,1,0,1
"China",1956,-221,9999,2177,"CHN",710,0,0,1,0,1
"China",1957,-221,9999,2178,"CHN",710,0,0,1,0,1
"China",1958,-221,9999,2179,"CHN",710,0,0,1,0,1
"China",1959,-221,9999,2180,"CHN",710,0,0,1,0,1
"China",1960,-221,9999,2181,"CHN",710,0,0,1,0,1
"China",1961,-221,9999,2182,"CHN",710,0,0,1,0,1
"China",1962,-221,9999,2183,"CHN",710,0,0,1,0,1
"China",1963,-221,9999,2184,"CHN",710,0,0,1,0,1
"China",1964,-221,9999,2185,"CHN",710,0,0,1,0,1
"China",1965,-221,9999,2186,"CHN",710,0,0,1,0,1
"China",1966,-221,9999,2187,"CHN",710,0,0,1,0,1
"China",1967,-221,9999,2188,"CHN",710,0,0,1,0,1
"China",1968,-221,9999,2189,"CHN",710,0,0,1,0,1
"China",1969,-221,9999,2190,"CHN",710,0,0,1,0,1
"China",1970,-221,9999,2191,"CHN",710,0,0,1,0,1
"China",1971,-221,9999,2192,"CHN",710,0,0,1,0,1
"China",1972,-221,9999,2193,"CHN",710,0,0,1,0,1
"China",1973,-221,9999,2194,"CHN",710,0,0,1,0,1
"China",1974,-221,9999,2195,"CHN",710,0,0,1,0,1
"China",1975,-221,9999,2196,"CHN",710,0,0,1,0,1
"China",1976,-221,9999,2197,"CHN",710,0,0,1,0,1
"China",1977,-221,9999,2198,"CHN",710,0,1,1,0,1
"China",1978,-221,9999,2199,"CHN",710,0,0,0,0,1
"China",1979,-221,9999,2200,"CHN",710,0,0,0,0,1
"China",1980,-221,9999,2201,"CHN",710,0,0,0,0,1
"China",1981,-221,9999,2202,"CHN",710,0,0,0,0,1
"China",1982,-221,9999,2203,"CHN",710,0,0,0,0,1
"China",1983,-221,9999,2204,"CHN",710,0,0,0,0,1
"China",1984,-221,9999,2205,"CHN",710,0,0,0,0,1
"China",1985,-221,9999,2206,"CHN",710,0,0,0,0,1
"China",1986,-221,9999,2207,"CHN",710,0,0,0,0,1
"China",1987,-221,9999,2208,"CHN",710,0,0,0,0,1
"China",1988,-221,9999,2209,"CHN",710,0,0,0,0,1
"China",1989,-221,9999,2210,"CHN",710,0,0,0,0,1
"China",1990,-221,9999,2211,"CHN",710,0,0,0,0,1
"China",1991,-221,9999,2212,"CHN",710,0,0,0,0,1
"China",1992,-221,9999,2213,"CHN",710,0,0,0,0,1
"China",1993,-221,9999,2214,"CHN",710,0,0,0,0,1
"China",1994,-221,9999,2215,"CHN",710,0,0,0,0,1
"China",1995,-221,9999,2216,"CHN",710,0,0,0,0,1
"China",1996,-221,9999,2217,"CHN",710,0,0,0,0,1
"China",1997,-221,9999,2218,"CHN",710,0,0,0,0,1
"China",1998,-221,9999,2219,"CHN",710,0,0,0,0,1
"China",1999,-221,9999,2220,"CHN",710,0,0,0,0,1
"China",2000,-221,9999,2221,"CHN",710,0,0,0,0,1
"China",2001,-221,9999,2222,"CHN",710,0,0,0,0,1
"China",2002,-221,9999,2223,"CHN",710,0,0,0,0,1
"China",2003,-221,9999,2224,"CHN",710,0,0,0,0,1
"China",2004,-221,9999,2225,"CHN",710,0,0,0,0,1
"China",2005,-221,9999,2226,"CHN",710,0,0,0,0,1
"China",2006,-221,9999,2227,"CHN",710,0,0,0,0,1
"China",2007,-221,9999,2228,"CHN",710,0,0,0,0,1
"China",2008,-221,9999,2229,"CHN",710,0,0,0,0,1
"China",2009,-221,9999,2230,"CHN",710,0,0,0,0,1
"China",2010,-221,9999,2231,"CHN",710,0,0,0,0,1
"China",2011,-221,9999,2232,"CHN",710,0,0,0,0,1
"China",2012,-221,9999,2233,"CHN",710,0,0,0,0,1
"China",2013,-221,9999,2234,"CHN",710,0,0,0,0,1
"Colombia",1945,1819,9999,126,"COL",100,0,0,0,0,0
"Colombia",1946,1819,9999,127,"COL",100,0,0,0,0,0
"Colombia",1947,1819,9999,128,"COL",100,0,0,0,0,0
"Colombia",1948,1819,9999,129,"COL",100,1,0,1,1,1
"Colombia",1949,1819,9999,130,"COL",100,0,0,1,0,1
"Colombia",1950,1819,9999,131,"COL",100,0,0,1,0,1
"Colombia",1951,1819,9999,132,"COL",100,0,0,1,0,1
"Colombia",1952,1819,9999,133,"COL",100,0,0,1,0,1
"Colombia",1953,1819,9999,134,"COL",100,0,0,1,0,1
"Colombia",1954,1819,9999,135,"COL",100,0,0,1,0,1
"Colombia",1955,1819,9999,136,"COL",100,0,0,1,0,1
"Colombia",1956,1819,9999,137,"COL",100,0,0,1,0,1
"Colombia",1957,1819,9999,138,"COL",100,0,0,1,0,1
"Colombia",1958,1819,9999,139,"COL",100,0,1,1,0,1
"Colombia",1959,1819,9999,140,"COL",100,0,0,0,0,1
"Colombia",1960,1819,9999,141,"COL",100,0,0,0,0,1
"Colombia",1961,1819,9999,142,"COL",100,0,0,0,0,1
"Colombia",1962,1819,9999,143,"COL",100,0,0,0,0,1
"Colombia",1963,1819,9999,144,"COL",100,0,0,0,0,1
"Colombia",1964,1819,9999,145,"COL",100,0,0,0,0,1
"Colombia",1965,1819,9999,146,"COL",100,1,0,1,1,1
"Colombia",1966,1819,9999,147,"COL",100,0,0,1,0,1
"Colombia",1967,1819,9999,148,"COL",100,0,0,1,0,1
"Colombia",1968,1819,9999,149,"COL",100,0,0,1,0,1
"Colombia",1969,1819,9999,150,"COL",100,0,0,1,0,1
"Colombia",1970,1819,9999,151,"COL",100,0,0,1,0,1
"Colombia",1971,1819,9999,152,"COL",100,1,0,1,3,1
"Colombia",1972,1819,9999,153,"COL",100,0,0,1,0,1
"Colombia",1973,1819,9999,154,"COL",100,0,0,1,0,1
"Colombia",1974,1819,9999,155,"COL",100,0,0,1,0,1
"Colombia",1975,1819,9999,156,"COL",100,0,0,1,0,1
"Colombia",1976,1819,9999,157,"COL",100,0,0,1,0,1
"Colombia",1977,1819,9999,158,"COL",100,0,0,1,0,1
"Colombia",1978,1819,9999,159,"COL",100,0,0,1,0,1
"Colombia",1979,1819,9999,160,"COL",100,0,1,1,0,1
"Colombia",1980,1819,9999,161,"COL",100,0,0,1,0,1
"Colombia",1981,1819,9999,162,"COL",100,0,0,1,0,1
"Colombia",1982,1819,9999,163,"COL",100,0,0,1,0,1
"Colombia",1983,1819,9999,164,"COL",100,0,0,1,0,1
"Colombia",1984,1819,9999,165,"COL",100,0,0,1,0,1
"Colombia",1985,1819,9999,166,"COL",100,0,0,1,0,1
"Colombia",1986,1819,9999,167,"COL",100,0,0,1,0,1
"Colombia",1987,1819,9999,168,"COL",100,0,0,1,0,1
"Colombia",1988,1819,9999,169,"COL",100,0,0,1,0,1
"Colombia",1989,1819,9999,170,"COL",100,0,0,1,0,1
"Colombia",1990,1819,9999,171,"COL",100,0,0,1,0,1
"Colombia",1991,1819,9999,172,"COL",100,0,0,1,0,1
"Colombia",1992,1819,9999,173,"COL",100,0,0,1,0,1
"Colombia",1993,1819,9999,174,"COL",100,0,0,1,0,1
"Colombia",1994,1819,9999,175,"COL",100,0,0,1,0,1
"Colombia",1995,1819,9999,176,"COL",100,0,0,1,0,1
"Colombia",1996,1819,9999,177,"COL",100,0,0,1,0,1
"Colombia",1997,1819,9999,178,"COL",100,0,0,1,0,1
"Colombia",1998,1819,9999,179,"COL",100,0,0,1,0,1
"Colombia",1999,1819,9999,180,"COL",100,0,0,1,0,1
"Colombia",2000,1819,9999,181,"COL",100,0,0,1,0,1
"Colombia",2001,1819,9999,182,"COL",100,0,0,1,0,1
"Colombia",2002,1819,9999,183,"COL",100,0,0,1,0,1
"Colombia",2003,1819,9999,184,"COL",100,0,0,1,0,1
"Colombia",2004,1819,9999,185,"COL",100,0,0,1,0,1
"Colombia",2005,1819,9999,186,"COL",100,0,0,1,0,1
"Colombia",2006,1819,9999,187,"COL",100,0,0,1,0,1
"Colombia",2007,1819,9999,188,"COL",100,0,0,1,0,1
"Colombia",2008,1819,9999,189,"COL",100,0,0,1,0,1
"Colombia",2009,1819,9999,190,"COL",100,0,0,1,0,1
"Colombia",2010,1819,9999,191,"COL",100,0,0,1,0,1
"Colombia",2011,1819,9999,192,"COL",100,0,0,1,0,1
"Colombia",2012,1819,9999,193,"COL",100,0,0,1,0,1
"Colombia",2013,1819,9999,194,"COL",100,0,0,1,0,1
"Comoros",1975,1975,9999,0,"COM",581,0,0,0,0,0
"Comoros",1976,1975,9999,1,"COM",581,0,0,0,0,0
